# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=429555704
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.4353,0.994296,0.876074,2,3,0,30.4815,-0.118214
-30.3826,1,1.17581,2,3,0,30.4337,-0.0954855
-30.331,1,1.58873,2,3,0,30.3784,-0.0667877
-31.3529,0.527615,2.14322,1,1,0,31.3531,0.337261
-33.0081,0.873338,1.45607,2,3,0,33.0088,-0.513938
-30.4817,1,1.63348,2,3,0,32.0899,-0.135329
-30.5311,0.968017,2.19815,1,1,0,30.6755,-0.151538
-30.5311,0.000851441,2.8207,1,1,0,31.4644,-0.151538
-30.4546,1,0.90334,1,1,0,30.5247,-0.125608
-30.5766,0.907392,1.2146,1,3,0,31.2847,0.182824
-31.2631,0.826223,1.42882,1,1,0,31.2737,0.323295
-30.603,1,1.49622,1,1,0,31.0901,0.190244
-30.5591,1,2.00456,1,1,0,30.7371,0.17772
-30.5447,1,2.68164,1,3,0,30.545,-0.155712
-30.5447,0.174461,3.58216,1,3,0,30.5796,-0.155712
-30.422,1,1.49342,2,3,0,30.5343,-0.112883
-30.422,0.560666,1.99487,1,1,0,31.0161,-0.112883
-30.6322,0.942549,1.43732,1,1,0,30.6457,-0.180453
-30.5654,1,1.76931,2,3,0,30.611,0.179574
-30.2805,1,2.35731,1,1,0,30.3924,0.0347784
-31.1623,0.306823,3.1363,1,1,0,31.5828,-0.289168
-30.7529,1,1.59175,2,3,0,31.0301,0.227678
-30.2803,1,2.11678,1,1,0,30.4868,0.0344474
-30.2803,0.114731,2.8111,1,1,0,30.8126,0.0344474
-30.3897,0.988561,1.10036,3,7,0,30.399,-0.0987948
-30.4142,0.997698,1.43873,2,3,0,30.442,-0.109658
-30.4142,0.0423698,1.90244,1,1,0,33.7237,-0.109658
-30.3236,0.998942,0.67951,1,3,0,30.4518,-0.061752
-30.3631,0.965067,0.900414,1,3,0,30.8341,0.103331
-30.5643,0.906393,1.13781,1,3,0,31.1591,-0.161561
-30.8657,0.930342,1.32612,1,1,0,30.8856,-0.234394
-30.3719,1,1.59547,2,3,0,30.8806,0.107896
-30.5345,0.906352,2.10741,1,1,0,30.6075,0.170264
-30.6764,0.89045,2.44992,1,1,0,30.9316,0.209446
-30.3044,1,1.39289,1,1,0,30.5303,0.0641539
-30.3044,0,20.0375,0,1,1,30.4861,0.0641539
-30.3044,4.75502e-009,3.38636,1,1,0,30.8327,0.0641539
-31.1059,0.975796,0.334004,2,7,0,32.1021,0.297232
-31.1725,0.997588,0.421575,1,1,0,31.1799,0.308553
-30.833,0.995555,0.652588,2,3,0,31.3129,0.245268
-30.833,0.554447,1.09349,1,3,0,33.4781,0.245268
-30.2962,0.962732,0.48814,2,7,0,32.225,0.0562565
-30.2873,1,0.788134,1,1,0,30.2952,0.0456702
-30.3284,0.982238,1.4617,1,1,0,30.3327,0.082771
-30.3603,0.957241,2.59285,1,1,0,30.4619,0.101846
-30.8497,0.0540352,4.26884,1,3,1,32.2663,-0.231083
-30.8244,1,0.408903,1,1,0,30.8578,-0.225767
-30.8244,0.976399,0.777533,1,1,0,31.0114,-0.225767
-30.9158,0.98855,1.36921,2,3,0,31.1162,-0.244485
-30.5168,1,2.49195,1,1,0,30.9955,-0.147025
-30.5168,0.133872,4.66632,1,3,1,31.0995,-0.147025
-30.4205,0.999722,0.615086,3,7,0,30.5425,-0.112258
-30.2918,0.984531,1.15426,2,3,0,30.527,-0.0336759
-30.2918,0.624878,2.05068,1,1,0,30.5017,-0.0336759
-30.4296,0.975628,1.23591,2,3,0,30.4607,0.133662
-30.4296,0.137992,2.11976,1,1,0,30.8176,0.133662
-30.3069,0.999056,0.309293,3,9,0,30.5783,-0.0487088
-30.5039,0.984063,0.569783,2,5,0,30.7298,0.160525
-30.7449,0.854139,0.995222,1,3,0,31.7221,-0.208169
-30.3584,1,1.18819,2,3,0,30.6336,-0.0831605
-30.3584,0.0850097,2.13821,1,1,0,31.3294,-0.0831605
-30.3363,0.996662,0.291611,3,11,0,30.758,0.0879043
-30.305,0.998726,0.521021,3,7,0,30.4047,0.0647713
-30.9994,0.92751,0.92721,3,7,0,31.0205,-0.260477
-30.4043,1,1.34474,1,1,0,30.7927,-0.105372
-31.3774,0.330895,2.36013,1,1,0,31.587,0.340972
-31.66,0.973939,0.67679,1,1,0,31.6832,0.381068
-31.8971,0.94275,1.10394,1,1,0,32.1869,0.411645
-30.4158,0.964231,1.64476,2,3,0,31.197,0.127995
-30.7417,0.643127,2.5764,1,1,0,30.8575,-0.207433
-30.2893,1,1.734,1,1,0,30.4961,-0.0305434
-30.2893,0.136726,2.95741,1,1,0,30.3667,-0.0305434
-30.2751,0.97168,0.54477,3,7,0,31.2626,-0.00295919
-30.8114,0.947868,0.8649,2,3,0,30.8147,-0.222975
-30.4179,1,1.2838,1,1,0,30.6936,-0.111191
-30.2741,1,2.15921,1,1,0,30.3086,0.0150325
-30.2741,0.0919548,3.60365,1,1,0,30.3447,0.0150325
-30.6132,0.978408,0.631092,2,5,0,30.6841,-0.175368
-30.732,0.942192,1.00019,2,3,0,31.2715,-0.205185
-31.4956,0.723444,1.44155,1,1,0,31.6483,-0.340622
-31.4956,0.464373,1.21673,1,1,0,33.3624,-0.340622
-31.6555,0.990109,0.551944,1,1,0,31.6788,-0.362789
-30.4223,0.9997,0.888657,3,7,0,31.5385,0.130689
-30.4223,0.962741,1.45416,1,1,0,30.5312,0.130689
-30.4223,0.770148,2.1665,1,1,0,30.6843,0.130689
-30.3198,1,2.04523,1,1,0,30.3358,-0.058983
-30.3198,0.00193076,3.29784,1,1,0,30.9848,-0.058983
-30.4077,0.990046,0.526299,2,5,0,30.6609,0.124559
-30.2842,0.981618,0.831471,1,3,0,30.6265,-0.0234891
-30.7437,0.857918,1.28103,2,3,0,31.0654,0.225579
-30.2739,1,1.48273,1,3,0,30.5349,0.0127861
-30.4627,0.806995,2.35948,1,1,0,30.5269,-0.128582
-31.761,0.211194,2.42284,1,1,0,32.7137,-0.376715
-30.2743,0.864422,0.660053,1,3,0,34.3272,0.00149594
-30.3322,0.994897,0.775178,2,5,0,30.3351,0.0852836
-30.6959,0.893502,1.21067,1,3,0,30.9074,-0.196578
-30.6319,1,1.50674,2,3,0,30.7151,0.198033
-30.6319,0.213021,2.35776,1,1,0,31.5774,0.198033
-30.3161,0.999961,0.669463,2,5,0,30.605,-0.0562313
-30.5077,0.775811,1.04685,2,3,0,32.1496,0.161768
-30.5532,0.895741,1.00859,2,7,0,31.3105,-0.158279
-30.3467,0.720236,1.25439,2,3,0,32.285,-0.0765748
-30.3148,1,1.07378,1,1,0,30.343,-0.0552437
-30.389,0.959254,1.65811,1,1,0,30.4155,-0.0984864
-30.389,0.002909,2.34014,1,1,0,31.1901,-0.0984864
-30.3658,0.996747,0.449922,2,7,0,30.5765,0.104773
-30.3884,0.964859,0.68837,3,7,0,31.1915,0.115897
-30.508,0.917611,0.98182,2,7,0,31.0161,-0.144167
-30.7536,0.667308,1.26646,2,3,0,32.3899,-0.210169
-31.2817,0.902015,0.978328,1,1,0,31.2901,-0.308566
-30.4484,1,1.2194,2,3,0,31.1301,0.140958
-30.371,0.893306,1.84783,2,3,0,30.4758,0.10743
-30.371,0.713468,2.25088,1,1,0,30.3955,0.10743
-30.8356,0.707482,1.91067,1,1,0,30.9903,0.245813
-31.4629,0.719076,1.60519,1,1,0,31.7716,0.353598
-30.2739,1,1.3821,1,3,0,31.0325,0.0132026
-30.2739,0.623778,2.07169,1,1,0,30.4322,0.0132026
-30.2795,0.997513,1.48013,1,1,0,30.2795,0.0328383
-30.3217,0.959279,2.19859,1,1,0,30.3428,0.0780447
-30.2917,1,3.02092,1,1,0,30.3376,0.0512422
-30.2917,7.23837e-008,4.47727,1,1,0,30.3587,0.0512422
-30.4816,0.933041,0.966249,2,3,0,30.8439,-0.135279
-31.0158,0.840708,1.2617,1,1,0,31.034,-0.263494
-30.2747,1,1.37827,1,3,0,30.7458,-0.000685483
-30.2747,0.126728,2.03523,1,1,0,31.0174,-0.000685483
-30.3246,0.992488,0.575393,1,3,0,30.4251,-0.0624232
-30.3354,0.972851,0.838001,1,3,0,30.6183,0.0873715
-30.914,0.880295,1.1725,1,3,0,30.9235,0.261816
-31.2494,0.878414,1.37644,1,1,0,31.464,0.321118
-30.7346,0.974123,1.60795,2,3,0,31.2327,0.223469
-30.7346,0.139643,2.23893,1,1,0,31.9769,0.223469
-30.9573,0.997125,0.668994,3,7,0,30.9573,0.270224
-31.18,0.957951,0.97243,1,1,0,31.2559,0.3098
-30.949,1,1.31181,1,1,0,31.3051,0.268623
-30.2748,1,1.90547,1,1,0,30.4942,-0.00122742
-30.2748,0.740341,2.75929,1,1,0,30.3163,-0.00122742
-30.2748,0.000236151,2.49406,1,1,0,31.6212,-0.00122742
-30.3394,0.995537,0.597028,2,7,0,30.3658,0.0898507
-30.2802,0.988769,0.857753,2,3,0,30.4599,0.0342898
-31.5039,0.719577,1.21403,1,3,0,31.731,-0.341814
-33.5941,0.617837,1.06261,1,1,0,33.6115,-0.567243
-31.5067,0.981234,0.777723,2,3,0,34.0047,-0.342203
-30.3466,0.935112,1.08216,1,3,0,31.985,0.0941803
-32.0449,0.648518,1.38514,1,3,0,32.2444,-0.411903
-32.9446,0.809724,1.07226,1,1,0,33.1734,-0.507836
-32.9446,0.194558,1.10116,1,1,0,37.9337,-0.507836
-32.5639,0.994694,0.388858,3,9,0,33.5158,0.48728
-31.4598,1,0.551709,2,3,0,32.5989,0.353147
-32.2943,0.899703,0.787876,1,1,0,32.2958,0.458237
-30.3102,0.953008,0.94475,1,3,0,32.6304,0.0692238
-30.5854,0.951682,1.23926,2,3,0,30.6495,-0.167646
-30.7696,0.717856,1.6187,2,3,0,31.2428,0.231459
-31.3939,0.773789,1.41894,1,1,0,31.5555,0.343443
-30.849,1,1.36848,1,1,0,31.3551,0.248616
-30.5541,1,1.93277,1,3,0,30.6299,-0.158552
-30.5541,7.2813e-006,2.72307,1,1,0,31.0738,-0.158552
-30.2987,0.950057,0.717935,2,5,0,31.3163,0.0587933
-30.7421,0.950331,0.931593,2,3,0,30.8044,0.22519
-30.3775,1,1.20718,2,3,0,30.6578,-0.0930002
-30.3775,0.0921949,1.69538,1,1,0,32.059,-0.0930002
-30.3736,1,0.53081,1,1,0,30.3815,-0.0910837
-30.7042,0.974897,0.745789,2,3,0,30.7368,-0.198578
-30.9824,0.909493,1.00326,2,3,0,31.7134,-0.2573
-31.1332,0.955923,1.21038,1,1,0,31.3172,-0.284254
-31.3093,0.914964,1.57298,1,1,0,31.744,-0.312874
-31.1459,1,1.90936,1,1,0,31.8752,-0.286409
-31.1459,0.185964,2.65616,1,3,0,31.2135,-0.286409
-30.5926,1,0.991876,1,1,0,31.0349,-0.169672
-30.5618,1,1.37974,2,3,0,30.6892,-0.160844
-30.5618,0.174202,1.91518,1,1,0,31.1734,-0.160844
-30.6691,0.989047,0.709208,1,1,0,30.6725,-0.189954
-31.0257,0.978059,0.967393,2,3,0,31.037,-0.265317
-30.6026,1,1.29419,2,3,0,30.9074,0.190152
-30.7624,0.909084,1.78926,1,3,0,30.8118,-0.212159
-30.3057,1,2.13882,1,1,0,30.5011,-0.0476905
-31.2344,0.193035,2.94639,1,1,0,31.9896,0.318708
-31.2344,0.675676,1.14299,2,3,0,34.698,0.318708
-31.1612,0.927138,0.948306,2,3,0,32.3191,0.306669
-30.2738,1,1.16555,1,3,0,31.0716,0.00993084
-30.4066,0.932797,1.60224,1,1,0,30.4067,-0.106383
-30.4066,0.522459,1.98097,1,1,0,30.8492,-0.106383
-30.2759,0.997516,1.29786,1,3,0,30.3803,0.023366
-30.6781,0.772919,1.77162,1,1,0,30.685,-0.192193
-30.4935,1,1.70979,1,1,0,30.7146,-0.139352
-30.4935,2.72661e-005,2.33657,1,1,0,31.932,-0.139352
-30.443,1,0.692617,1,1,0,30.4915,-0.121209
-30.5565,0.979426,0.947246,1,1,0,30.5641,-0.159276
-31.0869,0.84368,1.25337,1,1,0,31.1206,-0.276239
-30.9041,0.621692,1.34826,2,3,0,33.5841,-0.24216
-30.6441,1,1.03704,1,1,0,30.8773,-0.183551
-30.4296,1,1.41151,1,1,0,30.6054,-0.115962
-30.4296,0.0155104,1.91786,1,1,0,32.0292,-0.115962
-30.6525,0.988636,0.596204,2,3,0,30.6669,-0.18573
-31.1718,0.966915,0.796976,2,5,0,31.1752,0.308434
-30.334,0.992071,1.0298,1,3,0,31.0891,0.086447
-30.6864,0.872163,1.37927,1,1,0,30.6931,0.211929
-30.6864,0.663188,1.54445,1,1,0,31.3123,0.211929
-31.4945,0.918958,1.26962,2,3,0,31.5476,0.358145
-30.2756,0.997081,1.5224,2,3,0,30.9281,-0.00490647
-30.2756,0.172182,2.04533,1,1,0,30.906,-0.00490647
-30.3132,0.991821,0.819958,2,3,0,30.3574,-0.0539593
-30.275,0.999898,1.09322,1,3,0,30.3084,-0.00231997
-30.275,0.743332,1.47253,1,3,0,30.8647,-0.00231997
-30.2833,0.996303,1.36422,2,3,0,30.2906,0.0396707
-30.6575,0.775672,1.82403,1,1,0,30.695,0.204681
-30.3442,0.950666,1.77038,2,3,0,30.5405,-0.0751002
-30.3442,0.0433002,2.21151,1,1,0,30.9301,-0.0751002
-30.5803,0.983058,0.748771,2,5,0,30.5803,0.183879
-30.5789,1,0.980828,1,1,0,30.6395,0.183489
-32.6734,0.477894,1.31448,1,1,0,32.6799,0.498582
-31.5422,1,0.835224,1,1,0,32.513,0.3649
-30.379,0.930004,1.1181,2,3,0,32.0914,0.111423
-30.7372,0.909828,1.35322,2,3,0,30.9271,-0.20638
-30.69,1,1.59013,2,3,0,30.8774,-0.195135
-30.5313,1,2.12053,1,1,0,30.5446,0.169277
-30.5313,0.150699,2.82378,1,3,0,30.5386,0.169277
-30.3288,1,1.13832,2,3,0,30.4801,-0.0653172
-30.4556,0.547223,1.51598,2,3,0,31.68,0.143649
-30.6292,0.933794,1.07035,2,3,0,31.0709,0.19732
-30.4852,1,1.29805,2,3,0,30.5804,-0.136529
-30.9404,0.827168,1.72449,1,3,0,30.9739,0.266964
-30.9404,0.0114154,1.7998,1,1,0,33.2367,0.266964
-30.9189,1,0.606771,1,1,0,30.9786,0.262772
-31.0627,0.965032,0.805895,2,3,0,31.5303,0.289651
-31.8506,0.846369,1.01861,1,1,0,31.8824,0.405841
-30.2856,0.969139,1.0924,1,3,0,32.0522,-0.0256113
-30.2787,0.96396,1.38597,2,3,0,30.3806,-0.0134222
-31.614,0.43663,1.74405,1,1,0,31.6316,0.374844
-31.1391,1,1.067,1,1,0,31.6074,0.30294
-30.5776,1,1.40956,1,1,0,30.9983,0.183107
-30.3619,1,1.85968,1,3,0,30.4272,-0.0850423
-30.9686,0.475601,2.45039,1,1,0,31.4313,-0.254689
-30.3992,1,1.58614,1,1,0,30.7453,-0.10314
-30.564,0.863683,2.08805,1,1,0,30.5652,0.179153
-33.0073,0.0740873,2.28485,1,1,0,33.4225,-0.513863
-32.5597,1,0.864911,1,1,0,33.1552,-0.469154
-31.1331,1,1.138,1,1,0,32.2261,-0.284232
-30.3247,1,1.49546,2,3,0,30.7757,-0.0625089
-30.8733,0.649687,1.96279,1,1,0,31.0155,-0.235965
-30.2969,1,1.61366,2,3,0,30.5671,-0.0392373
-30.2778,1,2.11499,1,1,0,30.2892,-0.0112169
-30.2778,0.0021993,2.76874,1,1,0,30.8213,-0.0112169
-30.2764,0.999703,0.966884,2,3,0,30.2814,-0.00758926
-30.7764,0.872303,1.26591,1,3,0,30.8441,0.232995
-30.7466,1,1.39967,1,1,0,30.9506,0.226237
-30.687,1,1.82961,2,3,0,30.7067,0.212065
-30.687,0.195649,2.38885,1,1,0,31.7272,0.212065
-31.6561,0.791609,1.08712,1,1,0,31.6573,0.380548
-30.8648,1,1.08113,1,1,0,31.4922,0.251886
-30.3069,1,1.41072,2,3,0,30.6391,0.0664209
-30.3137,0.962741,1.8387,2,3,0,30.3379,0.0720592
-30.3137,1.42069e-005,2.28083,1,1,0,32.4684,0.0720592
-30.3119,0.981418,0.812385,1,3,0,30.5299,-0.0529125
-30.3771,0.985907,1.03316,1,1,0,30.3773,-0.0927838
-30.2823,1,1.32022,1,3,0,30.3434,-0.0203796
-30.2823,0.0667839,1.71617,1,1,0,32.1267,-0.0203796
-32.5531,0.859362,0.672085,2,5,0,32.7218,-0.46847
-30.8302,1,0.729745,2,5,0,32.3762,0.24468
-31.2111,0.932514,0.948196,1,1,0,31.2352,0.314931
-30.4111,1,1.12912,1,3,0,31.0115,0.12602
-30.3898,1,1.46424,2,3,0,30.4049,-0.0988698
-30.3898,0.34155,1.89681,1,1,0,31.073,-0.0988698
-30.3898,0.875367,1.06445,1,3,0,31,-0.0988698
-31.4298,0.795564,1.1771,1,3,0,31.444,-0.331087
-30.2839,1,1.1763,1,3,0,31.2259,-0.0230045
-30.2864,0.452816,1.52127,2,3,0,32.2158,-0.0267089
-30.7415,0.950212,0.986977,2,3,0,30.7463,0.225057
-30.7415,0.507089,1.1982,1,3,0,34.0477,0.225057
-30.2847,1,0.833912,2,3,0,30.6832,0.0419634
-30.7258,0.90835,1.07698,1,3,0,30.7915,0.221409
-30.7258,0.773354,1.23921,1,1,0,31.3395,0.221409
-30.7133,1,1.20436,2,3,0,30.8497,0.218441
-30.42,1,1.55195,1,1,0,30.6392,0.129749
-30.42,0.232063,1.99788,1,1,0,30.8277,0.129749
-30.5391,0.976381,0.991968,1,1,0,30.5459,0.171686
-30.2843,1,1.24007,1,3,0,30.4655,0.0413384
-30.4864,0.900434,1.59472,1,1,0,30.4934,0.154645
-30.2777,1,1.81225,1,1,0,30.3645,0.0285971
-31.0345,0.433491,2.32662,1,1,0,31.3169,0.284589
-30.7908,1,1.48861,2,3,0,31.2077,-0.218499
-30.2781,1,1.91,1,1,0,30.4678,-0.0121273
-30.2781,0.00610013,2.44838,1,1,0,31.2133,-0.0121273
-30.2754,0.996555,0.931919,2,3,0,30.3078,-0.00394999
-30.8284,0.862726,1.19007,1,3,0,30.9373,0.244283
-30.5861,1,1.29026,1,1,0,30.8215,0.185535
-31.6694,0.547036,1.65207,1,1,0,31.8852,0.382332
-30.2846,0.95372,1.22067,2,3,0,31.9305,-0.0241538
-30.301,0.98126,1.47667,2,3,0,30.3383,0.0610476
-31.2585,0.514114,1.84545,1,1,0,31.3681,0.32257
-30.8204,1,1.31238,2,3,0,31.2451,0.24259
-30.429,0.966519,1.67651,2,3,0,30.7061,0.133396
-31.109,0.556454,2.05545,1,1,0,31.1298,-0.280091
-30.2739,0.999764,1.54032,1,3,0,30.7056,0.0128163
-30.2739,0.490233,1.96395,1,1,0,30.5661,0.0128163
-30.2822,0.996214,1.36133,2,3,0,30.2885,0.0378605
-30.3818,0.941174,1.72725,1,1,0,30.3927,0.112751
-31.6532,0.335855,2.05084,1,1,0,32.052,0.380163
-30.4056,1,1.18553,1,3,0,31.312,0.123637
-30.3625,1,1.5094,1,1,0,30.4255,0.10303
-30.3625,0.0719761,1.92012,1,1,0,31.3729,0.10303
-30.3156,0.981054,0.815,2,3,0,30.5829,0.0735484
-30.2984,1,1.01407,1,1,0,30.3138,0.058489
-31.0572,0.820356,1.28926,1,3,0,31.0692,0.288665
-30.6293,1,1.32592,1,1,0,30.9872,0.19735
-30.3548,0.771694,1.68353,2,3,0,30.8222,-0.0811647
-31.3852,0.570258,1.63453,1,1,0,31.4513,-0.32446
-30.5681,1,1.25394,2,3,0,31.2111,0.180376
-30.6904,0.511532,1.59031,2,3,0,31.9112,-0.19524
-30.7167,0.870754,1.14036,2,3,0,31.8245,-0.201574
-30.4599,1,1.24349,2,3,0,30.6631,-0.127576
-30.4742,0.992782,1.57515,1,1,0,30.5686,-0.132722
-30.2919,1,1.97704,1,1,0,30.3343,0.0514164
-30.3971,0.874398,2.50039,1,1,0,30.4876,0.11988
-30.3971,0.0238728,2.73276,1,1,0,30.5258,0.11988
-30.5155,0.970213,1.11892,1,1,0,30.5275,0.164284
-30.5155,0.600962,1.36704,1,1,0,31.3664,0.164284
-30.2741,0.998981,1.0915,1,3,0,30.5137,0.0143609
-30.274,0.999837,1.37745,2,3,0,30.2748,0.0139373
-30.274,0.626975,1.73869,1,1,0,30.5836,0.0139373
-30.5275,0.921911,1.43119,2,3,0,30.5649,-0.150425
-30.5275,0.0202447,1.65123,1,1,0,33.931,-0.150425
-30.2774,0.967948,0.680744,2,5,0,31.0859,0.0280163
-30.275,0.991359,0.828292,3,7,0,30.3756,-0.00238434
-30.3803,0.977475,1.03435,1,3,0,30.4056,-0.094371
-30.6467,0.916007,1.27054,1,1,0,30.6573,-0.18423
-30.3285,0.713103,1.45467,2,3,0,31.4819,0.0828373
-30.3285,0.261362,1.3232,1,3,0,33.9396,0.0828373
-30.298,0.999767,0.722693,2,3,0,30.3347,0.0580801
-30.417,0.923654,0.909629,2,3,0,30.986,0.128515
-30.658,0.947239,1.05009,1,1,0,30.6595,0.204807
-30.2958,0.997376,1.24424,2,3,0,30.6776,-0.0381606
-30.2958,0.069749,1.55882,1,1,0,33.0125,-0.0381606
-30.3202,0.981878,0.689899,1,3,0,30.5878,0.0769934
-31.1082,0.936345,0.849635,3,7,0,31.1494,0.29763
-30.6622,0.94911,0.993794,2,3,0,31.7009,0.205895
-31.9052,0.88673,1.1785,2,3,0,31.9095,0.412648
-30.6009,1,1.30303,2,3,0,31.4766,0.189659
-31.0276,0.792665,1.63363,1,1,0,31.2211,0.283335
-30.8648,1,1.62574,2,3,0,31.0879,-0.23422
-30.3838,1,2.03609,1,1,0,30.6784,-0.0960463
-30.3838,0.000390024,2.54824,1,1,0,31.0717,-0.0960463
-30.9587,0.908987,1.05556,1,3,0,30.9744,-0.252807
-30.9587,0.769918,1.19517,1,1,0,31.6731,-0.252807
-30.4489,1,1.16052,2,3,0,30.8246,0.141151
-30.5353,0.987847,1.45166,2,3,0,30.5745,-0.152836
-30.407,1,1.79055,1,1,0,30.5557,-0.106553
-30.407,0.000552386,2.23677,1,1,0,31.7654,-0.106553
-30.2999,0.997986,0.934265,2,3,0,30.4304,-0.0422508
-30.2808,0.995445,1.16487,2,3,0,30.3319,-0.0177666
-31.0981,0.792706,1.44741,1,3,0,31.0995,-0.278209
-30.4873,1,1.44078,2,3,0,30.9011,-0.137267
-30.4873,0.154196,1.79739,1,1,0,31.4575,-0.137267
-30.3719,1,0.893282,1,1,0,30.4685,-0.0901935
-30.5766,0.930168,1.11443,2,3,0,30.9366,-0.165142
-30.3414,1,1.28811,1,1,0,30.502,-0.0734054
-30.2893,1,1.60508,1,1,0,30.3231,-0.0306346
-31.3665,0.415603,1.99876,1,1,0,31.454,0.339332
-30.776,1,1.3237,1,1,0,31.2734,0.232895
-30.776,0.0890986,1.64776,1,1,0,33.1275,0.232895
-30.8316,0.993318,0.769032,1,1,0,30.8734,0.244963
-30.3739,0.999788,0.950586,2,7,0,30.7703,-0.0911918
-30.8287,0.910024,1.18246,1,3,0,30.8288,-0.226684
-30.8287,0.719762,1.33515,1,1,0,31.5228,-0.226684
-30.4376,1,1.22941,1,1,0,30.7196,-0.119119
-30.3952,0.950569,1.52763,2,3,0,30.5882,0.118998
-30.4147,0.98717,1.79953,1,1,0,30.498,0.127534
-30.2742,1,2.20311,1,1,0,30.3058,0.0017661
-30.3455,0.897156,2.73269,1,1,0,30.3989,-0.0758319
-30.3455,0.000496902,3.03684,1,1,0,30.566,-0.0758319
-30.4611,0.960728,1.30298,1,1,0,30.4743,-0.128017
-31.1772,0.793034,1.55003,2,3,0,31.2995,-0.291667
-30.4928,1,1.54338,2,3,0,30.9448,-0.139121
-30.4928,0.00927649,1.91241,1,1,0,32.2919,-0.139121
-30.3643,0.995627,0.832614,3,7,0,30.5751,-0.0862756
-30.3102,1,1.02721,1,1,0,30.3531,-0.0514953
-32.9111,0.511314,1.27239,1,3,0,33.0093,-0.504579
-30.7238,0.997136,0.942576,2,7,0,32.6287,0.220934
-30.316,0.956346,1.16349,2,3,0,31.028,0.0738071
-30.2742,1,1.37528,1,3,0,30.3003,0.0156566
-30.2742,0.110167,1.70083,1,1,0,31.8638,0.0156566
-30.2738,0.999958,0.829532,1,3,0,30.2747,0.00806913
-31.174,0.890781,1.02595,2,3,0,31.2735,-0.291121
-30.5701,1,1.13175,1,1,0,31.0242,-0.163262
-30.3129,1,1.39838,1,1,0,30.4723,-0.0537371
-30.3098,1,1.72684,2,3,0,30.314,-0.0512022
-30.2825,1,2.13121,1,1,0,30.2857,0.0383343
-30.2783,0.900774,2.62879,1,3,0,30.2785,-0.0125414
-30.2783,0.000650335,2.92436,1,1,0,30.9846,-0.0125414
-30.2783,0.628126,1.28249,1,3,0,31.5541,-0.0125414
-30.2773,0.805111,1.07739,2,3,0,31.7392,-0.0100982
-30.276,0.995684,1.08677,2,3,0,30.3063,0.0238336
-30.3051,0.991588,1.33386,1,3,0,30.3115,-0.047153
-30.5102,0.400272,1.62936,2,3,0,32.0307,0.162583
-30.5578,0.996222,1.08385,2,3,0,30.6033,0.177335
-32.5678,0.484156,1.32992,1,1,0,32.5765,0.487689
-30.2821,1,0.965308,2,3,0,32.3009,0.0377632
-30.3202,0.995108,1.18859,2,3,0,30.3228,-0.0592927
-30.5844,0.892103,1.45542,1,1,0,30.5957,-0.16736
-31.0515,0.782651,1.60353,1,1,0,31.2235,-0.269973
-31.3538,0.914338,1.57985,2,3,0,31.6883,-0.319718
-31.349,1,1.7798,1,1,0,32.0463,-0.318988
-30.5489,1,2.18675,1,1,0,30.623,0.174667
-30.5489,0.286151,2.68532,1,1,0,30.5492,0.174667
-30.4624,1,1.59845,1,1,0,30.6039,0.146176
-30.4624,0.0222051,1.96262,1,1,0,31.7287,0.146176
-30.3605,0.9635,0.896159,3,7,0,30.843,-0.0842934
-30.3888,0.965798,1.06074,1,3,0,30.6376,0.116064
-30.3577,1,1.2579,1,1,0,30.401,0.100424
-30.3116,0.508245,1.54333,2,3,0,31.7949,-0.052708
-30.4261,0.989136,1.154,2,3,0,30.4263,-0.114558
-31.6994,0.764026,1.3999,2,3,0,31.7136,-0.368638
-30.6686,1,1.35417,1,1,0,31.3855,-0.189821
-30.7351,0.98777,1.65956,2,3,0,30.7417,0.223585
-30.7351,0.000317363,2.00804,1,1,0,33.0561,0.223585
-30.3343,0.940762,0.904982,1,3,0,31.3979,-0.0689696
-30.2972,0.980868,1.04509,2,3,0,30.4932,0.0572686
-30.6038,0.934564,1.25569,2,3,0,30.7195,-0.172777
-31.0281,0.852459,1.44006,2,3,0,31.4278,0.283423
-31.1369,0.904211,1.52147,2,3,0,31.7039,0.302555
-30.4563,0.599831,1.69205,2,3,0,31.5016,-0.126245
-30.6539,0.973944,1.39085,2,3,0,30.7099,-0.186083
-30.943,0.802283,1.6572,2,3,0,31.185,0.267473
-30.6502,1,1.66528,1,1,0,31.0072,0.202824
-30.4781,1,2.03463,1,3,0,30.5051,-0.134083
-30.718,0.739232,2.48468,1,1,0,31.1438,-0.201879
-30.6493,1,2.34505,1,1,0,31.1042,-0.1849
-30.6493,0.00967337,2.86187,1,1,0,30.6666,-0.1849
-30.4117,1,1.31764,1,1,0,30.5913,-0.108563
-30.4117,0.635878,1.60836,1,1,0,30.903,-0.108563
-30.4117,0.680705,1.37264,1,1,0,31.0377,-0.108563
